Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:06fIKQURUEsv8g6K31kCny,"threethou - latenight","threethou (latenight)","Justend,Count Draco,loe4t,tomcbumpz,Huck",2023-02-14,80562,32,true,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T02:27:54Z,"lo-fi hip hop,bedroom pop","the end!",0.335,0.579,9,-9.85,0,0.0882,0.281,0.0000736,0.126,0.755,78.599,4
spotify:track:07OgU5zkaqO6IgCMA9CsUi,"Oh Sunshine","-with love & confusion (B Side)","Marigold,Casey Heyo",2024-01-15,113504,13,true,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T02:31:06Z,"","independent",0.52,0.0312,9,-24.933,0,0.0888,0.968,0.0144,0.0949,0.2,124.679,5
spotify:track:1kr266GQyqocYCrfcYz2lH,"get back","brownboy","Frank Sativa",2023-10-20,101333,33,false,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T02:33:03Z,"","Definity",0.759,0.626,4,-9.183,0,0.0689,0.162,0.757,0.138,0.39,90.058,4
spotify:track:0mCUZB2MxsnEgY9Bwcq835,"second placing","second placing","benten",2023-07-21,133600,43,false,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T02:36:34Z,"","benten",0.647,0.456,2,-9.545,0,0.0531,0.6,0.00000438,0.137,0.559,149.874,4
spotify:track:7eLIyJ632oXGozoLiGB1Ik,"Lover’s Rock","Lover’s Rock","Cruza",2024-03-22,148965,32,true,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T02:38:51Z,"alternative r&b","Def Jam Recordings",0.724,0.424,11,-11.347,1,0.334,0.396,0.108,0.111,0.577,144.96,4
spotify:track:4YsnwsPURRSvprBHBY1BCd,"Disillusioned (with serpentwithfeet)","NEVER ENOUGH","Daniel Caesar,serpentwithfeet",2023-04-07,241232,71,true,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T02:42:22Z,"alternative r&b","Republic Records",0.792,0.548,9,-3.899,1,0.0366,0.0754,0.0000102,0.0581,0.619,97,4
spotify:track:04GLL6JKODDRtfmK4uEVlk,"LINK UP","NOIRE","Avenoir",2023-12-08,125346,65,true,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T02:51:38Z,"dark r&b,alternative r&b,r&b","Avenoir, under exclusive license to LISTEN TO THE KIDS",0.687,0.383,7,-11.369,0,0.032,0.644,0.000273,0.189,0.534,124.002,4
spotify:track:0YMe6PHRbeDcN7KJdCG0bW,"The Dress","Absolutely","Dijon",2021-11-05,184767,75,false,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T02:53:52Z,"","R&R Digital/Warner Records",0.747,0.531,8,-5.99,1,0.0477,0.266,0.0000018,0.192,0.785,88.009,4
spotify:track:2ss03wfWSV9g3DdvDklHH2,"AFTER HOURS","AFTER HOURS","Avenoir",2023-10-27,173026,60,true,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T02:57:35Z,"dark r&b,alternative r&b,r&b","Avenoir, under exclusive license to LISTEN TO THE KIDS",0.285,0.16,1,-14.875,0,0.0363,0.949,0.000346,0.376,0.306,168.512,4
spotify:track:1IBKObjs2laDkUdzE86jr4,"My Jeans","My Jeans","KayCyy",2023-08-04,161286,41,false,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T03:01:22Z,"","Columbia",0.821,0.838,7,-4.462,0,0.0429,0.129,0.00428,0.0733,0.942,113.997,4
spotify:track:4nrPp7oq6Rhnbohqji1x71,"find u","find u","Reuben Aziz",2023-04-06,118066,38,false,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T03:04:39Z,"uk r&b,sexy drill","Warner Records",0.705,0.265,6,-13.36,1,0.0796,0.831,0.00616,0.113,0.32,102.775,4
spotify:track:1maIZ0gsjVbdANLvl4v0ao,"Suspended","Lahai","Sampha",2023-10-20,185371,44,false,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T03:07:40Z,"indie soul","Young",0.655,0.607,5,-8.064,0,0.0433,0.695,0.000626,0.12,0.547,155.974,4
spotify:track:1yGzzCuLd5vH5gSb1Ii6jU,"STEREO DRIVER","STEREO DRIVER","Q",2022-09-23,231533,36,false,v828zh1enlyp9vzjlfaj5rzpm,2024-03-30T03:10:05Z,"alternative r&b","Columbia",0.706,0.676,7,-5.668,1,0.0368,0.0258,0.000154,0.0919,0.633,98.003,4
